pdf_file,page,annot_type,rect_x0,rect_y0,rect_x1,rect_y1,contents,info_title,info_subject,info_content
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",322.0,336.0,336.0,371.0,,AutoCAD SHX Text,,136.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",315.0,268.0,329.0,305.0,,AutoCAD SHX Text,,136.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",325.0,212.0,340.0,249.0,,AutoCAD SHX Text,,136.6
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",259.0,272.0,273.0,310.0,,AutoCAD SHX Text,,136.5
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",215.0,217.0,230.0,255.0,,AutoCAD SHX Text,,136.7
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",707.0,499.0,724.0,527.0,,AutoCAD SHX Text,,101
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",692.0,536.0,704.0,557.0,,AutoCAD SHX Text,,117
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",676.0,469.0,688.0,497.0,,AutoCAD SHX Text,,117.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",657.0,520.0,669.0,550.0,,AutoCAD SHX Text,,117.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",422.0,769.0,434.0,799.0,,AutoCAD SHX Text,,119.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",459.0,708.0,473.0,746.0,,AutoCAD SHX Text,,102.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",407.0,800.0,421.0,835.0,,AutoCAD SHX Text,,102.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",376.0,778.0,390.0,815.0,,AutoCAD SHX Text,,102.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",563.0,639.0,575.0,661.0,,AutoCAD SHX Text,,122
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",430.0,774.0,446.0,818.0,,AutoCAD SHX Text,,119.1(P)
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",398.0,675.0,410.0,703.0,,AutoCAD SHX Text,,123.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",538.0,672.0,550.0,702.0,,AutoCAD SHX Text,,122.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",418.0,328.0,430.0,358.0,,AutoCAD SHX Text,,124.5
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",398.0,355.0,410.0,385.0,,AutoCAD SHX Text,,124.6
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",375.0,368.0,390.0,406.0,,AutoCAD SHX Text,,105.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",301.0,464.0,313.0,494.0,,AutoCAD SHX Text,,130.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",268.0,449.0,280.0,479.0,,AutoCAD SHX Text,,130.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",308.0,419.0,322.0,452.0,,AutoCAD SHX Text,,110.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",258.0,499.0,273.0,535.0,,AutoCAD SHX Text,,110.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",273.0,313.0,285.0,343.0,,AutoCAD SHX Text,,165.5
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",347.0,268.0,361.0,306.0,,AutoCAD SHX Text,,136.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",276.0,348.0,290.0,387.0,,AutoCAD SHX Text,,136.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",213.0,293.0,228.0,331.0,,AutoCAD SHX Text,,136.8
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",170.0,215.0,185.0,253.0,,AutoCAD SHX Text,,136.9
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",224.0,108.0,238.0,142.0,,AutoCAD SHX Text,,137.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",193.0,102.0,207.0,139.0,,AutoCAD SHX Text,,137.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",205.0,320.0,217.0,349.0,,AutoCAD SHX Text,,137.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",445.0,665.0,459.0,700.0,,AutoCAD SHX Text,,103.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",462.0,620.0,476.0,657.0,,AutoCAD SHX Text,,103.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",223.0,264.0,232.0,282.0,,AutoCAD SHX Text,,165.8
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",224.0,281.0,233.0,299.0,,AutoCAD SHX Text,,165.9
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",224.0,182.0,236.0,203.0,,AutoCAD SHX Text,,166
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",230.0,142.0,242.0,170.0,,AutoCAD SHX Text,,166.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",454.0,361.0,467.0,391.0,,AutoCAD SHX Text,,124.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",455.0,319.0,467.0,347.0,,AutoCAD SHX Text,,124.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",474.0,375.0,488.0,409.0,,AutoCAD SHX Text,,105.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",329.0,604.0,346.0,636.0,,AutoCAD SHX Text,,109
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",324.0,668.0,338.0,702.0,,AutoCAD SHX Text,,109.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",280.0,678.0,294.0,716.0,,AutoCAD SHX Text,,109.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",355.0,623.0,367.0,643.0,,AutoCAD SHX Text,,129
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",361.0,653.0,373.0,681.0,,AutoCAD SHX Text,,129.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",302.0,656.0,318.0,700.0,,AutoCAD SHX Text,,129.2(P)
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",308.0,573.0,317.0,586.0,,AutoCAD SHX Text,,128
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",303.0,563.0,312.0,580.0,,AutoCAD SHX Text,,128.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",312.0,559.0,321.0,577.0,,AutoCAD SHX Text,,128.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",308.0,529.0,317.0,543.0,,AutoCAD SHX Text,,127
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",311.0,540.0,320.0,558.0,,AutoCAD SHX Text,,127.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",303.0,543.0,312.0,560.0,,AutoCAD SHX Text,,127.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",638.0,440.0,653.0,473.0,,AutoCAD SHX Text,,101.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",250.0,563.0,262.0,593.0,,AutoCAD SHX Text,,130.5
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",248.0,530.0,260.0,561.0,,AutoCAD SHX Text,,130.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",215.0,594.0,229.0,630.0,,AutoCAD SHX Text,,110.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",347.0,521.0,358.0,543.0,,AutoCAD SHX Text,,108.1
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",365.0,526.0,376.0,550.0,,AutoCAD SHX Text,,108.4
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",316.0,578.0,327.0,602.0,,AutoCAD SHX Text,,108.2
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",340.0,568.0,350.0,592.0,,AutoCAD SHX Text,,108.3
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",643.0,477.0,664.0,493.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",533.0,519.0,549.0,542.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",390.0,729.0,404.0,750.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",390.0,684.0,403.0,705.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",406.0,661.0,418.0,678.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",391.0,582.0,405.0,604.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",290.0,560.0,307.0,579.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",188.0,600.0,202.0,620.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",198.0,188.0,212.0,209.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",296.0,208.0,310.0,229.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",286.0,272.0,301.0,295.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",258.0,252.0,279.0,265.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",401.0,619.0,422.0,633.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",394.0,508.0,408.0,529.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",397.0,411.0,410.0,433.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",437.0,343.0,453.0,364.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",390.0,649.0,402.0,667.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",391.0,630.0,403.0,648.0,,AutoCAD SHX Text,,"36"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",329.0,642.0,349.0,656.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",298.0,641.0,319.0,655.0,,AutoCAD SHX Text,,"24"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",282.0,554.0,299.0,566.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",266.0,557.0,284.0,570.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",191.0,548.0,209.0,560.0,,AutoCAD SHX Text,,"48"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",292.0,317.0,304.0,334.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",199.0,362.0,215.0,376.0,,AutoCAD SHX Text,,"18"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",206.0,252.0,227.0,266.0,,AutoCAD SHX Text,,"30"""
BX-FM_10-30-2025-Model2.pdf,1,"(4, 'Square')",198.0,270.0,218.0,284.0,,AutoCAD SHX Text,,"18"""
